,AphiaID,scientificname,valid_name,valid_AphiaID,kingdom,phylum,class,order,family,genus
659,126627,Myctophum punctatum,Myctophum punctatum,126627,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Myctophum
660,254529,Myoxocephalus quadricornis,Myoxocephalus quadricornis,254529,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus
661,127203,Myoxocephalus scorpius,Myoxocephalus scorpius,127203,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus
662,1277,Myriapoda,Myriapoda,1277,Animalia,Arthropoda,NA,NA,NA,NA
663,123441,Myriotrochus,Myriotrochus,123441,Animalia,Echinodermata,Holothuroidea,Apodida,Myriotrochidae,Myriotrochus
664,147023,Myriozoella,Myriozoella,147023,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriozoella
665,149668,Mysida,Mysida,149668,Animalia,Arthropoda,Malacostraca,Mysida,NA,NA
666,119822,Mysidae,Mysidae,119822,Animalia,Arthropoda,Malacostraca,Mysida,Mysidae,NA
667,140480,Mytilus edulis,Mytilus edulis,140480,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus
668,101170,Myxine glutinosa,Myxine glutinosa,101170,Animalia,Chordata,Myxini,Myxiniformes,Myxinidae,Myxine
669,10197,Myxiniformes,Myxiniformes,10197,Animalia,Chordata,Myxini,Myxiniformes,NA,NA
670,126725,Nansenia groenlandica,Nansenia groenlandica,126725,Animalia,Chordata,Actinopterygii,Argentiniformes,Microstomatidae,Nansenia
671,145,Naticidae,Naticidae,145,Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,NA
672,162564,Nematomorpha,Nematomorpha,162564,Animalia,Nematomorpha,NA,NA,NA,NA
673,152391,Nemertea,Nemertea,152391,Animalia,Nemertea,NA,NA,NA,NA
674,117195,Nemertesia,Nemertesia,117195,Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Nemertesia
675,117809,Nemertesia antennina,Nemertesia antennina,117809,Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Nemertesia
676,117815,Nemertesia ramosa,Nemertesia ramosa,117815,Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Nemertesia
677,125432,Nemichthyidae,Nemichthyidae,125432,Animalia,Chordata,Actinopterygii,Anguilliformes,Nemichthyidae,NA
678,146,Neogastropoda,Neogastropoda,146,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,NA
679,106863,Nephrops,Nephrops,106863,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephrops
680,107254,Nephrops norvegicus,Nephrops norvegicus,107254,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephrops
681,146762,Nephtheidae,Nephtheidae,146762,Animalia,Cnidaria,Anthozoa,Alcyonacea,Nephtheidae,NA
682,956,Nephtyidae,Nephtyidae,956,Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,NA
683,129370,Nephtys,Nephtys,129370,Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys
684,137710,Neptunea,Neptunea,137710,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea
685,138920,Neptunea antiqua,Neptunea antiqua,138920,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea
686,254656,Neptunea communis,Neptunea communis,254656,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea
687,423556,Neptunea denselirata,Neptunea denselirata,423556,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea
688,138923,Neptunea despecta,Neptunea despecta,138923,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea
689,22496,Nereididae,Nereididae,22496,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,NA
690,127385,Nerophis ophidion,Nerophis ophidion,127385,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Nerophis
691,129402,Nothria,Nothria,129402,Animalia,Annelida,Polychaeta,Eunicida,Onuphidae,Nothria
692,130467,Nothria conchylega,Nothria conchylega,130467,Animalia,Annelida,Polychaeta,Eunicida,Onuphidae,Nothria
693,272728,Notoscopelus kroyeri,Notoscopelus kroyeri,272728,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Notoscopelus
694,181368,Nototeredo norvagica,Nototeredo norvagica,181368,Animalia,Mollusca,Bivalvia,Myida,Teredinidae,Nototeredo
695,138262,Nucula,Nucula,138262,Animalia,Mollusca,Bivalvia,Nuculida,Nuculidae,Nucula
696,1250,Nuda,Nuda,1250,Animalia,Ctenophora,Nuda,NA,NA,NA
697,1762,Nudibranchia,Nudibranchia,1762,Animalia,Mollusca,Gastropoda,Nudibranchia,NA,NA
698,134591,Nymphon,Nymphon,134591,Animalia,Arthropoda,Pycnogonida,Pantopoda,Nymphonidae,Nymphon
699,134687,Nymphon gracile,Nymphon gracile,134687,Animalia,Arthropoda,Pycnogonida,Pantopoda,Nymphonidae,Nymphon
700,134691,Nymphon hirtum,Nymphon hirtum,134691,Animalia,Arthropoda,Pycnogonida,Pantopoda,Nymphonidae,Nymphon
701,134711,Nymphon stroemi,Nymphon stroemi,134711,Animalia,Arthropoda,Pycnogonida,Pantopoda,Nymphonidae,Nymphon
702,1566,Nymphonidae,Nymphonidae,1566,Animalia,Arthropoda,Pycnogonida,Pantopoda,Nymphonidae,NA
703,1341,Octocorallia,Octocorallia,1341,Animalia,Cnidaria,Anthozoa,NA,NA,NA
704,11718,Octopoda,Octopoda,11718,Animalia,Mollusca,Cephalopoda,Octopoda,NA,NA
705,11782,Octopodidae,Octopodidae,11782,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,NA
706,138268,Octopus,Octopus,138268,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus
707,140605,Octopus vulgaris,Octopus vulgaris,140605,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus
708,101400,Oedicerotidae,Oedicerotidae,101400,Animalia,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,NA
709,225824,Oegopsina,Oegopsida,11730,Animalia,Mollusca,Cephalopoda,Oegopsida,NA,NA
710,11760,Ommastrephidae,Ommastrephidae,11760,Animalia,Mollusca,Cephalopoda,Oegopsida,Ommastrephidae,NA
711,149765,Oncaea borealis,Triconia borealis,128956,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oncaeidae,Oncaea
712,175,Onchidorididae,Onchidorididae,175,Animalia,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,NA
713,138288,Onchidoris,Onchidoris,138288,Animalia,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Onchidoris
714,127182,Oncorhynchus gorbuscha,Oncorhynchus gorbuscha,127182,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus
715,965,Onuphidae,Onuphidae,965,Animalia,Annelida,Polychaeta,Eunicida,Onuphidae,NA
716,129414,Ophelina,Ophelina,129414,Animalia,Annelida,Polychaeta,NA,Opheliidae,Ophelina
717,130500,Ophelina acuminata,Ophelina acuminata,130500,Animalia,Annelida,Polychaeta,NA,Opheliidae,Ophelina
718,123587,Ophiacantha,Ophiacantha,123587,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiacantha
719,125027,Ophiocomina nigra,Ophiocomina nigra,125027,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiotomidae,Ophiocomina
720,123561,Ophiocten,Ophiocten,123561,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiocten
721,124860,Ophiocten sericeum,Ophiocten sericeum,124860,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiocten
722,123622,Ophiopholis,Ophiopholis,123622,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiopholidae,Ophiopholis
723,125125,Ophiopholis aculeata,Ophiopholis aculeata,125125,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiopholidae,Ophiopholis
724,123568,Ophiopleura,Ophiopleura,123568,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,Ophiopleura
725,123633,Ophioscolex,Ophioscolex,123633,Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophioscolecidae,Ophioscolex
726,125131,Ophiothrix fragilis,Ophiothrix fragilis,125131,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Ophiothrix
727,123574,Ophiura,Ophiura,123574,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura
728,124913,Ophiura albida,Ophiura albida,124913,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura
729,124929,Ophiura ophiura,Ophiura ophiura,124929,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura
730,124933,Ophiura robusta,Ophiura robusta,124933,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura
731,245736,Ophiura sarsi,Ophiura sarsii,124934,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura
732,123117,Ophiurida,Ophiurida,123117,Animalia,Echinodermata,Ophiuroidea,Ophiurida,NA,NA
733,123200,Ophiuridae,Ophiuridae,123200,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,NA
734,123084,Ophiuroidea,Ophiuroidea,123084,Animalia,Echinodermata,Ophiuroidea,NA,NA,NA
735,975,Oweniidae,Oweniidae,975,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA
736,106738,Paguridae,Paguridae,106738,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,NA
737,106687,Paguroidea,Paguroidea,106687,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA
738,106854,Pagurus,Pagurus,106854,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus
739,107230,Pagurus alatus,Pagurus alatus,107230,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus
740,107232,Pagurus bernhardus,Pagurus bernhardus,107232,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus
741,107235,Pagurus cuanensis,Pagurus cuanensis,107235,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus
742,208731,Pagurus prideauxi,Pagurus prideaux,107239,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus
743,107240,Pagurus pubescens,Pagurus pubescens,107240,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus
744,107613,Palaemon adspersus,Palaemon adspersus,107613,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Palaemon
745,140710,Palliolum tigerinum,Palliolum tigerinum,140710,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Palliolum
746,106789,Pandalidae,Pandalidae,106789,Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA
747,107044,Pandalus,Pandalus,107044,Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus
748,107649,Pandalus borealis,Pandalus borealis,107649,Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus
749,107651,Pandalus montagui,Pandalus montagui,107651,Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus
750,196874,Paraeuchaeta,Paraeuchaeta,196874,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta
751,125418,Paragorgia arborea,Paragorgia arborea,125418,Animalia,Cnidaria,Anthozoa,Alcyonacea,Paragorgiidae,Paragorgia
752,125447,Paralepididae,Paralepididae,125447,Animalia,Chordata,Actinopterygii,Aulopiformes,Paralepididae,NA
753,126361,Paralepis coregonoides,Paralepis coregonoides,126361,Animalia,Chordata,Actinopterygii,Aulopiformes,Paralepididae,Paralepis
754,127222,Paraliparis bathybius,Paraliparis bathybius,127222,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Paraliparis
755,233889,Paralithodes camtschaticus,Paralithodes camtschaticus,233889,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes
756,125390,Paramuricea placomus,Paramuricea placomus,125390,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Paramuricea
757,123458,Parastichopus,Parastichopus,123458,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Parastichopus
758,124535,Parastichopus tremulus,Parastichopus tremulus,124535,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Parastichopus
759,100793,Parazoanthus,Parazoanthus,100793,Animalia,Cnidaria,Anthozoa,Zoantharia,Parazoanthidae,Parazoanthus
760,107264,Paromola cuvieri,Paromola cuvieri,107264,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Paromola
761,107052,Pasiphaea,Pasiphaea,107052,Animalia,Arthropoda,Malacostraca,Decapoda,Pasiphaeidae,Pasiphaea
762,514209,Pasiphaea affinis,Pasiphaea affinis,514209,Animalia,Arthropoda,Malacostraca,Decapoda,Pasiphaeidae,Pasiphaea
763,107676,Pasiphaea multidentata,Pasiphaea multidentata,107676,Animalia,Arthropoda,Malacostraca,Decapoda,Pasiphaeidae,Pasiphaea
764,107677,Pasiphaea sivado,Pasiphaea sivado,107677,Animalia,Arthropoda,Malacostraca,Decapoda,Pasiphaeidae,Pasiphaea
765,107678,Pasiphaea tarda,Pasiphaea tarda,107678,Animalia,Arthropoda,Malacostraca,Decapoda,Pasiphaeidae,Pasiphaea
766,106790,Pasiphaeidae,Pasiphaeidae,106790,Animalia,Arthropoda,Malacostraca,Decapoda,Pasiphaeidae,NA
767,138323,Pecten,Pecten,138323,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Pecten
768,129437,Pectinaria,Pectinaria,129437,Animalia,Annelida,Polychaeta,Terebellida,Pectinariidae,Pectinaria
769,213,Pectinidae,Pectinidae,213,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,NA
770,103894,Pelonaia corrugata,Pelonaia corrugata,103894,Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Pelonaia
771,128517,Pennatula phosphorea,Pennatula phosphorea,128517,Animalia,Cnidaria,Anthozoa,Pennatulacea,Pennatulidae,Pennatula
772,1367,Pennatulacea,Pennatulacea,1367,Animalia,Cnidaria,Anthozoa,Pennatulacea,NA,NA
773,124655,Pentamera calcigera,Pentamera calcigera,124655,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Phyllophoridae,Pentamera
774,135252,Periphylla,Periphylla,135252,Animalia,Cnidaria,Scyphozoa,Coronatae,Periphyllidae,Periphylla
775,135294,Periphylla periphylla,Periphylla periphylla,135294,Animalia,Cnidaria,Scyphozoa,Coronatae,Periphyllidae,Periphylla
776,135233,Periphyllidae,Periphyllidae,135233,Animalia,Cnidaria,Scyphozoa,Coronatae,Periphyllidae,NA
777,101174,Petromyzon marinus,Petromyzon marinus,101174,Animalia,Chordata,Petromyzonti,Petromyzontiformes,Petromyzontidae,Petromyzon
778,101163,Petromyzontidae,Petromyzontidae,101163,Animalia,Chordata,Petromyzonti,Petromyzontiformes,Petromyzontidae,NA
779,10201,Petromyzontiformes,Petromyzontiformes,10201,Animalia,Chordata,Petromyzonti,Petromyzontiformes,NA,NA
780,115072,Phaeocystaceae,Phaeocystaceae,115072,Chromista,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,NA
781,830,Phaeophyceae,Phaeophyceae,830,Chromista,Ochrophyta,Phaeophyceae,NA,NA,NA
782,131779,Phakellia,Phakellia,131779,Animalia,Porifera,Demospongiae,Axinellida,Axinellidae,Phakellia
783,132511,Phakellia ventilabrum,Phakellia ventilabrum,132511,Animalia,Porifera,Demospongiae,Axinellida,Axinellidae,Phakellia
784,423901,Phascoliidae,Golfingiidae,2032,Animalia,Sipuncula,Sipunculidea,Golfingiida,Phascoliidae,NA
785,136025,Phascolion,Phascolion,136025,Animalia,Sipuncula,Sipunculidea,Golfingiida,Golfingiidae,Phascolion
786,266489,Phascolion strombus,Phascolion (Phascolion) strombus strombus,410749,Animalia,Sipuncula,Sipunculidea,Golfingiida,Golfingiidae,Phascolion
787,129293,Pherusa,Pherusa,129293,Animalia,Annelida,Polychaeta,Terebellida,Flabelligeridae,Pherusa
788,138339,Philine,Philine,138339,Animalia,Mollusca,Gastropoda,Cephalaspidea,Philinidae,Philine
789,140744,Philine aperta,Philine aperta,140744,Animalia,Mollusca,Gastropoda,Cephalaspidea,Philinidae,Philine
790,156345,Philine finmarchica,Praephiline finmarchica,574605,Animalia,Mollusca,Gastropoda,Cephalaspidea,Philinidae,Philine
791,107010,Philocheras,Philocheras,107010,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Philocheras
792,126996,Pholis gunnellus,Pholis gunnellus,126996,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis
793,134741,Phoxichilidium femoratum,Phoxichilidium femoratum,134741,Animalia,Arthropoda,Pycnogonida,Pantopoda,Phoxichilidiidae,Phoxichilidium
794,127147,Phrynorhombus norvegicus,Phrynorhombus norvegicus,127147,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus
795,126501,Phycis blennoides,Phycis blennoides,126501,Animalia,Chordata,Actinopterygii,Gadiformes,Phycidae,Phycis
796,123188,Phyllophoridae,Phyllophoridae,123188,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Phyllophoridae,NA
797,106766,Pilumnidae,Pilumnidae,106766,Animalia,Arthropoda,Malacostraca,Decapoda,Pilumnidae,NA
798,127141,Platichthys flesus,Platichthys flesus,127141,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Platichthys
799,793,Platyhelminthes,Platyhelminthes,793,Animalia,Platyhelminthes,NA,NA,NA,NA
800,106386,Pleurobrachia pileus,Pleurobrachia pileus,106386,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Pleurobrachia
801,127143,Pleuronectes platessa,Pleuronectes platessa,127143,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronectes
802,125579,Pleuronectidae,Pleuronectidae,125579,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,NA
803,10331,Pleuronectiformes,Pleuronectiformes,10331,Animalia,Chordata,Actinopterygii,Pleuronectiformes,NA,NA
804,1613,Plumulariidae,Plumulariidae,1613,Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,NA
805,147109,Polinices,Polinices,147109,Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Polinices
806,126440,Pollachius pollachius,Pollachius pollachius,126440,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Pollachius
807,126441,Pollachius virens,Pollachius virens,126441,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Pollachius
808,883,Polychaeta,Polychaeta,883,Animalia,Annelida,Polychaeta,NA,NA,NA
809,103441,Polyclinidae,Polyclinidae,103441,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polyclinidae,NA
810,103674,Polyclinum aurantium,Polyclinum aurantium,103674,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polyclinidae,Polyclinum
811,132046,Polymastia,Polymastia,132046,Animalia,Porifera,Demospongiae,Polymastiida,Polymastiidae,Polymastia
812,134199,Polymastia grimaldii,Polymastia grimaldii,134199,Animalia,Porifera,Demospongiae,Polymastiida,Polymastiidae,Polymastia
813,134204,Polymastia mamillaris,Polymastia mamillaris,134204,Animalia,Porifera,Demospongiae,Polymastiida,Polymastiidae,Polymastia
814,845494,Polymastiida,Polymastiida,845494,Animalia,Porifera,Demospongiae,Polymastiida,NA,NA
815,939,Polynoidae,Polynoidae,939,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,NA
816,129553,Polyphysia,Polyphysia,129553,Animalia,Annelida,Polychaeta,NA,Scalibregmatidae,Polyphysia
817,55,Polyplacophora,Polyplacophora,55,Animalia,Mollusca,Polyplacophora,NA,NA,NA
818,126928,Pomatoschistus minutus,Pomatoschistus minutus,126928,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Pomatoschistus
819,126929,Pomatoschistus norvegicus,Pomatoschistus norvegicus,126929,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Pomatoschistus
820,123244,Pontaster,Pontaster,123244,Animalia,Echinodermata,Asteroidea,Notomyotida,Benthopectinidae,Pontaster
821,123851,Pontaster tenuispinus,Pontaster tenuispinus,123851,Animalia,Echinodermata,Asteroidea,Notomyotida,Benthopectinidae,Pontaster
822,107011,Pontophilus,Pontophilus,107011,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Pontophilus
823,107563,Pontophilus norvegicus,Pontophilus norvegicus,107563,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Pontophilus
824,107564,Pontophilus spinosus,Pontophilus spinosus,107564,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Pontophilus
825,123320,Porania,Porania,123320,Animalia,Echinodermata,Asteroidea,Valvatida,Poraniidae,Porania
826,123320,Porania,Porania,123320,Animalia,Echinodermata,Asteroidea,Valvatida,Poraniidae,Porania
827,123321,Poraniomorpha,Poraniomorpha,123321,Animalia,Echinodermata,Asteroidea,Valvatida,Poraniidae,Poraniomorpha
828,558,Porifera,Porifera,558,Animalia,Porifera,NA,NA,NA,NA
829,106763,Portunidae,Portunidae,106763,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,NA
830,106702,Portunoidea,Portunoidea,106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA
831,101063,Priapulida,Priapulida,101063,Animalia,Priapulida,NA,NA,NA,NA
832,101078,Priapulidae,Priapulidae,101078,Animalia,Priapulida,NA,Priapulomorpha,Priapulidae,NA
833,101095,Priapulus,Priapulus,101095,Animalia,Priapulida,NA,Priapulomorpha,Priapulidae,Priapulus
834,101160,Priapulus caudatus,Priapulus caudatus,101160,Animalia,Priapulida,NA,Priapulomorpha,Priapulidae,Priapulus
835,102,Prosobranchia,Prosobranchia,102,Animalia,Mollusca,Gastropoda,NA,NA,NA
836,158917,Protomyctophum arcticum,Protomyctophum arcticum,158917,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Protomyctophum
837,237,Psammobiidae,Psammobiidae,237,Animalia,Mollusca,Bivalvia,Cardiida,Psammobiidae,NA
838,140717,Pseudamussium peslutrae,Pseudamussium peslutrae,140717,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Pseudamussium
839,123304,Pseudarchaster,Pseudarchaster,123304,Animalia,Echinodermata,Asteroidea,Paxillosida,Pseudarchasteridae,Pseudarchaster
840,123255,Psilaster,Psilaster,123255,Animalia,Echinodermata,Asteroidea,Paxillosida,Astropectinidae,Psilaster
841,123908,Psilaster andromeda,Psilaster andromeda,123908,Animalia,Echinodermata,Asteroidea,Paxillosida,Astropectinidae,Psilaster
842,146121,Psolus,Psolus,146121,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus
843,124710,Psolus phantapus,Psolus phantapus,124710,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus
844,123335,Pteraster,Pteraster,123335,Animalia,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster
845,124147,Pteraster militaris,Pteraster militaris,124147,Animalia,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster
846,124149,Pteraster obscurus,Pteraster obscurus,124149,Animalia,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster
847,124151,Pteraster pulvillus,Pteraster pulvillus,124151,Animalia,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster
848,126785,Pterycombus brama,Pterycombus brama,126785,Animalia,Chordata,Actinopterygii,Perciformes,Bramidae,Pterycombus
849,117143,Ptychogena,Ptychogena,117143,Animalia,Cnidaria,Hydrozoa,Leptothecata,Laodiceidae,Ptychogena
850,117728,Ptychogena lactea,Ptychogena lactea,117728,Animalia,Cnidaria,Hydrozoa,Leptothecata,Laodiceidae,Ptychogena
851,138015,Puncturella,Puncturella,138015,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Puncturella
852,126507,Pungitius pungitius,Pungitius pungitius,126507,Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius
853,1302,Pycnogonida,Pycnogonida,1302,Animalia,Arthropoda,Pycnogonida,NA,NA,NA
854,1567,Pycnogonidae,Pycnogonidae,1567,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pycnogonidae,NA
855,134595,Pycnogonum,Pycnogonum,134595,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pycnogonidae,Pycnogonum
856,239867,Pycnogonum litorale,Pycnogonum litorale,239867,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pycnogonidae,Pycnogonum
857,170671,Radiella,Radiella,170671,Animalia,Porifera,Demospongiae,Polymastiida,Polymastiidae,Radiella
858,170674,Radiella hemisphaerica,Polymastia hemisphaerica,134200,Animalia,Porifera,Demospongiae,Polymastiida,Polymastiidae,Radiella
859,105766,Raja,Raja,105766,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja
860,367297,Raja brachyura,Raja brachyura,367297,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja
861,105883,Raja clavata,Raja clavata,105883,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja
862,105887,Raja montagui,Raja montagui,105887,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja
863,105894,Rajella fyllae,Rajella fyllae,105894,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Rajella
864,1019159,Rajella lintea,Rajella lintea,1019159,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Rajella
865,105711,Rajidae,Rajidae,105711,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,NA
866,10216,Rajiformes,Rajiformes,10216,Animalia,Chordata,Elasmobranchii,Rajiformes,NA,NA
867,126442,Raniceps raninus,Raniceps raninus,126442,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Raniceps
868,127144,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,127144,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Reinhardtius
869,110956,Reteporella,Reteporella,110956,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Phidoloporidae,Reteporella
870,111448,Reteporella beaniana,Reteporella beaniana,111448,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Phidoloporidae,Reteporella
871,138432,Retusa,Retusa,138432,Animalia,Mollusca,Gastropoda,Cephalaspidea,Retusidae,Retusa
872,127231,Rhodichthys regina,Rhodichthys regina,127231,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Rhodichthys
873,21263,Rhodophyceae,Rhodophyta,852,Plantae,Rhodophyta,Rhodophyceae,NA,NA,NA
874,869079,Rhynchonella,Rhynchonella,869079,Animalia,Brachiopoda,Rhynchonellata,Rhynchonellida,Rhynchonellidae,Rhynchonella
875,118396,Rocinela,Rocinela,118396,Animalia,Arthropoda,Malacostraca,Isopoda,Aegidae,Rocinela
876,138480,Rondeletiola,Rondeletiola,138480,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiolidae,Rondeletiola
877,138481,Rossia,Rossia,138481,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiolidae,Rossia
878,153095,Rossia glaucopis,Rossia glaucopis,153095,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiolidae,Rossia
